NWCG_REPORTING_UNIT_NAME,FIRE_NAME,FIRE_YEAR,STAT_CAUSE_DESCR,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE
Maine Forest Service,CHESTERVILLE,1992,Children,A,44.54999894,-70.08333514,ME
Maine Forest Service,WILTON,1993,Children,A,44.583332299999995,-70.21666808,ME
Maine Forest Service,WELD,1992,Equipment Use,A,44.65000144,-70.46666736,ME
Maine Forest Service,APPLETON,1993,Debris Burning,B,44.29999929,-69.19999714,ME
Maine Forest Service,APPLETON,1993,Miscellaneous,B,44.33333195,-69.33333568,ME
Maine Forest Service,WILTON,1993,Equipment Use,B,44.58333237,-70.25000062,ME
Maine Forest Service,BELGRADE,1992,Equipment Use,A,44.46666724,-69.8666685,ME
Maine Forest Service,BELGRADE,1992,Miscellaneous,B,44.46666734,-69.88333179,ME
Maine Forest Service,JAY,1993,Debris Burning,B,44.56666559,-70.25000014,ME
Maine Forest Service,JAY,1993,Debris Burning,B,44.56666587,-70.2666707,ME
Maine Forest Service,VASSALBORO,1992,Smoking,B,44.4000011,-69.66666295,ME
Maine Forest Service,VASSALBORO,1992,Debris Burning,B,44.38333541,-69.61666949,ME
Maine Forest Service,JAY,1993,Debris Burning,A,44.54999953,-70.25000077,ME
Maine Forest Service,WASHINGTON,1993,Lightning,B,44.29999892,-69.34999733,ME
Maine Forest Service,ANDOVER,1993,Smoking,B,44.66666767,-70.69999608,ME
Maine Forest Service,DIXFIELD,1992,Debris Burning,A,44.56666579,-70.36666904,ME
Maine Forest Service,MEXICO,1992,Debris Burning,B,44.59999877,-70.51667131,ME
Maine Forest Service,VASSALBORO,1993,Debris Burning,B,44.36666494,-69.66666445,ME
Maine Forest Service,TROY,1993,Debris Burning,A,44.23333351,-69.19999669,ME
Maine Forest Service,DIXFIELD,1993,Debris Burning,B,44.54999923,-70.36666911,ME
Maine Forest Service,ROXBURY,1992,Debris Burning,A,44.59999796,-70.56666422,ME
Maine Forest Service,READFIELD,1993,Debris Burning,B,44.41666769,-69.90000054,ME
Maine Forest Service,FAYETTE,1993,Debris Burning,A,44.46666686,-70.08333490000001,ME
Maine Forest Service,JAY,1993,Children,B,44.50000025,-70.21666822,ME
Maine Forest Service,DIXFIELD,1992,Equipment Use,B,44.53333317,-70.3499995,ME
Maine Forest Service,FAYETTE,1993,Miscellaneous,B,44.46666737,-70.11666925,ME
Maine Forest Service,ROCKPORT,1993,Campfire,B,44.20000109,-69.16666547,ME
Maine Forest Service,WINDSOR,1993,Miscellaneous,A,44.31666532,-69.58333520000001,ME
Maine Forest Service,WINDSOR,1993,Debris Burning,A,44.31666522,-69.59999716,ME
Maine Forest Service,DIXFIELD,1993,Campfire,A,44.54999888,-70.44999576,ME
Maine Forest Service,AUGUSTA,1992,Debris Burning,B,44.36666463,-69.78333189,ME
Maine Forest Service,ROCKPORT,1993,Equipment Use,A,44.18333468,-69.13333233,ME
Maine Forest Service,ROCKPORT,1993,Equipment Use,A,44.18333468,-69.13333233,ME
Maine Forest Service,ROCKPORT,1992,Equipment Use,B,44.18333468,-69.13333233,ME
Maine Forest Service,WASHINGTON,1993,Miscellaneous,A,44.24999948,-69.38332997,ME
Maine Forest Service,WINDSOR,1993,Children,B,44.31666604,-69.63333242,ME
Maine Forest Service,SOMERVILLE,1993,Campfire,A,44.28333296,-69.51667099,ME
Maine Forest Service,ROCKPORT,1992,Debris Burning,A,44.18333437,-69.16666399,ME
Maine Forest Service,DIXFIELD,1992,Children,A,44.53333251,-70.44999617,ME
Maine Forest Service,READFIELD,1993,Children,B,44.40000117,-69.96666570000001,ME
Maine Forest Service,UNION,1993,Debris Burning,B,44.20000095,-69.26667099,ME
Maine Forest Service,WINDSOR,1993,Debris Burning,B,44.28333308,-69.56666664,ME
Maine Forest Service,AUGUSTA,1992,Miscellaneous,B,44.34999878,-69.81666707,ME
Maine Forest Service,ROCKLAND,1992,Smoking,B,44.15000132,-69.11666771,ME
Maine Forest Service,WINDSOR,1992,Debris Burning,B,44.26666678,-69.55000406,ME
Maine Forest Service,PERU,1992,Debris Burning,A,44.50000003,-70.40000165,ME
Maine Forest Service,ROCKPORT,1992,Arson,A,44.13333535,-69.09999894,ME
Maine Forest Service,WINDSOR,1993,Campfire,A,44.26666601,-69.58333453,ME
Maine Forest Service,JEFFERSON,1993,Debris Burning,A,44.20000075,-69.34999808,ME
Maine Forest Service,VINALHAVEN,1993,Debris Burning,B,44.04999883,-68.8499973,ME
Maine Forest Service,PERU,1992,Debris Burning,A,44.48333392,-70.41666538,ME
Maine Forest Service,PERU,1992,Miscellaneous,A,44.46666686,-70.36666804,ME
Maine Forest Service,WARREN,1993,Debris Burning,A,44.15000116,-69.23332864,ME
Maine Forest Service,RUMFORD,1993,Equipment Use,A,44.49999963,-70.51666918,ME
Maine Forest Service,ROCKLAND,1993,Debris Burning,A,44.11666486,-69.13333102,ME
Maine Forest Service,JEFFERSON,1993,Debris Burning,A,44.20000105,-69.43333525,ME
Maine Forest Service,CHELSEA,1993,Miscellaneous,B,44.28333289,-69.73333018,ME
Maine Forest Service,WAYNE,1993,Campfire,B,44.36666477,-70.05000255,ME
Maine Forest Service,WARREN,1993,Miscellaneous,B,44.13333531,-69.21666838,ME
Maine Forest Service,WHITEFIELD,1992,Debris Burning,A,44.250000299999996,-69.65000267,ME
Maine Forest Service,ROXBURY,1993,Equipment Use,C,44.50000034,-70.56666693,ME
Maine Forest Service,WINTHROP,1993,Debris Burning,B,44.33333166,-69.96666613,ME
Maine Forest Service,WHITEFIELD,1992,Children,B,44.23333364,-69.61666934,ME
Maine Forest Service,CHELSEA,1992,Children,B,44.25000034,-69.68333583,ME
Maine Forest Service,RUMFORD,1992,Smoking,A,44.49999968,-70.59999772,ME
Maine Forest Service,WINTHROP,1992,Debris Burning,B,44.333332,-69.99999967,ME
Maine Forest Service,THOMASTON,1993,Debris Burning,A,44.0999981,-69.16666275,ME
Maine Forest Service,RUMFORD,1992,Arson,C,44.51666616,-70.68333331,ME
Maine Forest Service,JEFFERSON,1993,Debris Burning,A,44.18333468,-69.5000007,ME
Maine Forest Service,WINTHROP,1992,Debris Burning,B,44.31666558,-69.98332941,ME
Maine Forest Service,WARREN,1993,Campfire,B,44.11666509,-69.2833338,ME
Maine Forest Service,THOMASTON,1993,Debris Burning,B,44.08333198,-69.18333369,ME
Maine Forest Service,THOMASTON,1992,Debris Burning,B,44.08333198,-69.18333369,ME
Maine Forest Service,THOMASTON,1992,Debris Burning,B,44.08333198,-69.18333369,ME
Maine Forest Service,THOMASTON,1992,Children,A,44.08333198,-69.18333369,ME
Maine Forest Service,PITTSTON,1993,Debris Burning,B,44.21666733,-69.68333503,ME
Maine Forest Service,HARTFORD,1993,Debris Burning,B,44.40000102,-70.34999716,ME
Maine Forest Service,GARDINER,1992,Smoking,A,44.25000036,-69.81666678,ME
Maine Forest Service,WINTHROP,1992,Debris Burning,B,44.28333257,-69.96666589,ME
Maine Forest Service,GARDNER,1993,Debris Burning,A,44.21666732,-69.76667129,ME
Maine Forest Service,GARDINER,1992,Children,A,44.21666732,-69.76667129,ME
Maine Forest Service,GARDINER,1992,Children,A,44.216667,-69.78333207,ME
Maine Forest Service,GARDNER,1993,Debris Burning,A,44.216667,-69.78333207,ME
Maine Forest Service,GARDNER,1993,Children,A,44.21666741,-69.80000442,ME
Maine Forest Service,NEWRY,1992,Smoking,B,44.48333314,-70.78333138,ME
Maine Forest Service,HARTFORD,1993,Debris Burning,A,44.36666506,-70.34999964,ME
Maine Forest Service,CUSHING,1992,Debris Burning,B,44.04999878,-69.21666576,ME
Maine Forest Service,WEST GARDNER,1993,Campfire,A,44.25000035,-69.93333535,ME
Maine Forest Service,MONMOUTH,1992,Children,A,44.28333283,-70.08333549,ME
Maine Forest Service,RILEY,1992,Smoking,B,44.50000008,-70.90000176,ME
Maine Forest Service,WHITEFIELD,1992,Miscellaneous,B,44.15000119,-69.61666724,ME
Maine Forest Service,CUSHING,1993,Miscellaneous,A,44.04999907,-69.28333201,ME
Maine Forest Service,PITTSTON,1993,Debris Burning,B,44.16666814,-69.69999744,ME
Maine Forest Service,TURNER,1993,Debris Burning,A,44.3166653,-70.24999877,ME
Maine Forest Service,MONMOUTH,1992,Debris Burning,B,44.26666649,-70.08333654,ME
Maine Forest Service,JEFFERSON,1993,Lightning,A,44.09999795,-69.49999868,ME
Maine Forest Service,NEWRY,1993,Miscellaneous,B,44.46666754,-70.84999938,ME
Maine Forest Service,TURNER,1993,Debris Burning,B,44.29999938,-70.23333032,ME
Maine Forest Service,WHITEFIELD,1993,Debris Burning,B,44.13333506,-69.63333077,ME
Maine Forest Service,GARDNER,1993,Debris Burning,A,44.18333439,-69.81666563,ME
Maine Forest Service,LEEDS,1993,Equipment Use,B,44.2666662,-70.13333075,ME
Maine Forest Service,LITCHFIELD,1993,Equipment Use,A,44.20000045,-69.90000019,ME
Maine Forest Service,LITCHFIELD,1993,Campfire,A,44.20000045,-69.90000019,ME
Maine Forest Service,ST. GEORGE,1993,Debris Burning,B,43.99999975,-69.19999636,ME
Maine Forest Service,MONMOUTH,1992,Children,B,44.21666687,-69.98332852,ME
Maine Forest Service,WOODSTOCK,1993,Miscellaneous,B,44.400001399999994,-70.68333354,ME
Maine Forest Service,ALNA,1993,Debris Burning,A,44.0999985,-69.59999825,ME
Maine Forest Service,BETHEL,1993,Railroad,A,44.40000106,-70.6999955,ME
Maine Forest Service,BETHEL,1993,Railroad,B,44.40000106,-70.6999955,ME
Maine Forest Service,GARDINER,1992,Smoking,A,44.16666765,-69.84999705,ME
Maine Forest Service,LITCHFIELD,1993,Debris Burning,B,44.16666773,-69.8833307,ME
Maine Forest Service,MONMOUTH,1993,Debris Burning,A,44.20000083,-70.01667052,ME
Maine Forest Service,WOODSTOCK,1993,Railroad,A,44.36666503,-70.6333315,ME
Maine Forest Service,BETHEL,1993,Railroad,B,44.38333493,-70.69999603,ME
Maine Forest Service,BREMEN,1993,Campfire,A,44.03333242,-69.44999545,ME
Maine Forest Service,ST. GEORGE,1993,Children,B,43.96666677,-69.21666596,ME
Maine Forest Service,LITCHFIELD,1992,Debris Burning,B,44.15000123,-69.88333023,ME
Maine Forest Service,LITCHFIELD,1993,Campfire,A,44.15000123,-69.88333023,ME
Maine Forest Service,LITCHFIELD,1992,Miscellaneous,A,44.15000178,-69.90000287,ME
Maine Forest Service,GREENWOOD,1993,Railroad,A,44.34999852,-70.63333135,ME
Maine Forest Service,GREENWOOD,1993,Railroad,A,44.34999852,-70.63333135,ME
Maine Forest Service,ST. GEORGE,1993,Debris Burning,B,43.95000052,-69.21666614,ME
Maine Forest Service,LITCHFIELD,1992,Miscellaneous,A,44.15000116,-69.93333358,ME
Maine Forest Service,ST. GEORGE,1993,Debris Burning,A,43.95000059,-69.23332955,ME
Maine Forest Service,LITCHFIELD,1992,Miscellaneous,A,44.15000163,-69.94999759999999,ME
Maine Forest Service,TURNER,1993,Arson,A,44.23333363,-70.26667087,ME
Maine Forest Service,DRESDEN,1993,Arson,A,44.0833322,-69.7333307,ME
Maine Forest Service,DAMARISCOTTA,1993,Arson,A,44.0166662,-69.49999966,ME
Maine Forest Service,DRESDEN,1993,Children,A,44.08333187,-69.74999968,ME
Maine Forest Service,WEST PARIS,1992,Railroad,B,44.29999929,-70.5666659,ME
Maine Forest Service,LITCHFIELD,1992,Campfire,A,44.15000185,-70.01667141,ME
Maine Forest Service,PARIS,1992,Debris Burning,B,44.28333281,-70.51666973,ME
Maine Forest Service,GREENE,1992,Debris Burning,C,44.16666758,-70.09999757,ME
Maine Forest Service,LITCHFIELD,1993,Equipment Use,B,44.15000118,-70.05000173,ME
Maine Forest Service,NEWCASTLE,1993,Debris Burning,B,44.0166666,-69.58333603,ME
Maine Forest Service,WISCASSET,1993,Debris Burning,B,44.03333325,-69.65000261,ME
Maine Forest Service,WISCASSET,1993,Miscellaneous,A,44.03333308,-69.66666537,ME
Maine Forest Service,EDGECOMB,1992,Equipment Use,A,44.00000023,-69.59999884,ME
Maine Forest Service,EDGECOMB,1993,Miscellaneous,A,44.00000023,-69.59999884,ME
Maine Forest Service,EDGECOMB,1993,Debris Burning,B,44.00000023,-69.59999884,ME
Maine Forest Service,BOWDOIN,1993,Arson,A,44.09999827,-69.96666694,ME
Maine Forest Service,BOWDION,1992,Smoking,B,44.09999827,-69.96666694,ME
Maine Forest Service,AUBURN,1992,Miscellaneous,B,44.166668200000004,-70.21666777,ME
Maine Forest Service,BRUNSWICK,1992,Miscellaneous,B,44.06666554,-69.88333137,ME
Maine Forest Service,DURHAM,1993,Equipment Use,A,44.11666506,-70.08333705,ME
Maine Forest Service,PARIS,1992,Arson,B,44.23333383,-70.51667134,ME
Maine Forest Service,PARIS,1992,Miscellaneous,A,44.21666673,-70.46666584,ME
Maine Forest Service,PARIS,1992,Miscellaneous,B,44.216667,-70.48332888,ME
Maine Forest Service,PARIS,1992,Arson,B,44.21666738,-70.5000004,ME
Maine Forest Service,BOWDOIN,1993,Debris Burning,A,44.06666575,-69.98333025,ME
Maine Forest Service,BOWDOINHAM,1993,Children,A,44.03333266,-69.90000144,ME
Maine Forest Service,WATERFORD,1993,Debris Burning,B,44.23333368,-70.68333465,ME
Maine Forest Service,BRISTOL,1992,Debris Burning,B,43.90000142,-69.49999961,ME
Maine Forest Service,BRISTOL,1992,Debris Burning,A,43.90000142,-69.49999961,ME
Maine Forest Service,BOWDION,1992,Miscellaneous,B,44.03333291,-69.98332989,ME
Maine Forest Service,BOWDOIN,1993,Debris Burning,B,44.01666617,-69.93333390000001,ME
Maine Forest Service,STONEHAM,1992,Equipment Use,A,44.24999971,-70.81666423,ME
Maine Forest Service,BOWDOIN,1993,Debris Burning,B,44.01666671,-70.0166712,ME
Maine Forest Service,BOWDOIN,1993,Debris Burning,A,44.01666671,-70.0166712,ME
Maine Forest Service,BOWDOIN,1993,Debris Burning,A,44.01666671,-70.0166712,ME
Maine Forest Service,OXFORD,1993,Debris Burning,B,44.11666455,-70.48332825,ME
Maine Forest Service,DURHAM,1993,Children,A,43.98333407,-70.06666703,ME
Maine Forest Service,WATERFORD,1993,Miscellaneous,A,44.15000175,-70.68333511,ME
Maine Forest Service,DURHAM,1993,Debris Burning,B,43.98333308,-70.09999706,ME
Maine Forest Service,WATERFORD,1993,Equipment Use,A,44.15000181,-70.71666789,ME
Maine Forest Service,BOOTHBAY HARBOR,1992,Children,A,43.83333221,-69.65000207,ME
Maine Forest Service,BRUNSWICK,1992,Children,B,43.90000137,-69.91666322,ME
Maine Forest Service,DURHAM,1993,Equipment Use,A,43.9500011,-70.09999967,ME
Maine Forest Service,SWEDEN,1992,Lightning,A,44.13333515,-70.80000343,ME
Maine Forest Service,BRUNSWICK,1992,Debris Burning,B,43.91666802,-70.0333335,ME
Maine Forest Service,BRUNSWICK,1992,Children,A,43.88333548,-69.94999795,ME
Maine Forest Service,NEW GLOUCESTER,1992,Debris Burning,B,43.95000038,-70.21666590000001,ME
Maine Forest Service,STOW,1993,Equipment Use,A,44.150001200000005,-70.96666575,ME
Maine Forest Service,POWNAL,1992,Miscellaneous,B,43.93333428,-70.18333367,ME
Maine Forest Service,DURHAM,1993,Equipment Use,B,43.91666839,-70.1333325,ME
Maine Forest Service,BRUNSWICK,1992,Debris Burning,B,43.88333463,-70.01666886,ME
Maine Forest Service,HARPSWELL,1993,Debris Burning,B,43.84999831,-69.90000126,ME
Maine Forest Service,CASCO,1993,Smoking,B,44.01666637,-70.51667045,ME
Maine Forest Service,HARRISON,1993,Equipment Use,B,44.03333259,-70.59999783,ME
Maine Forest Service,FREEPORT,1992,Debris Burning,A,43.90000139,-70.11666843,ME
Maine Forest Service,CASCO,1993,Arson,B,43.99999996,-70.48332999,ME
Maine Forest Service,NEW GLOUCESTER,1993,Equipment Use,B,43.95000058,-70.30000283,ME
Maine Forest Service,NAPLES,1993,Lightning,B,44.01666638,-70.56666532,ME
Maine Forest Service,DURHAM,1993,Lightning,A,43.91666802,-70.19999722,ME
Maine Forest Service,FREEPORT,1992,Debris Burning,A,43.88333555,-70.09999975,ME
Maine Forest Service,FREEPORT,1992,Debris Burning,B,43.88333529,-70.11666984,ME
Maine Forest Service,NEW GLOUCESTER,1992,Railroad,C,43.91666809,-70.25000047,ME
Maine Forest Service,NAPLES,1993,Lightning,B,43.99999996,-70.56666578,ME
Maine Forest Service,NEW GLOUCESTER,1993,Equipment Use,A,43.93333459,-70.33333651,ME
Maine Forest Service,FREEPORT,1992,Miscellaneous,A,43.84999874,-70.06666686,ME
Maine Forest Service,FREEPORT,1992,Debris Burning,A,43.86666483,-70.13333156,ME
Maine Forest Service,FREEPORT,1992,Children,A,43.86666456,-70.15000006,ME
Maine Forest Service,FRYEBURG,1993,Debris Burning,A,44.08333225,-70.96666759,ME
Maine Forest Service,FREEPORT,1992,Debris Burning,A,43.83333198,-70.11666867,ME
Maine Forest Service,HARPSWELL,1993,Debris Burning,B,43.78333276,-69.94999676,ME
Maine Forest Service,DENMARK,1993,Lightning,B,43.98333381,-70.75000129,ME
Maine Forest Service,FRYEBURG,1992,Equipment Use,B,44.03333304,-70.94999733,ME
Maine Forest Service,RAYMOND,1992,Equipment Use,B,43.90000186,-70.46666802,ME
Maine Forest Service,DENMARK,1993,Lightning,B,44.00000018,-70.84999944,ME
Maine Forest Service,YARMOUTH,1992,Miscellaneous,B,43.81666565,-70.18333449,ME
Maine Forest Service,RAYMOND,1992,Smoking,A,43.88333496,-70.44999683,ME
Maine Forest Service,RAYMOND,1992,Debris Burning,A,43.8833354,-70.46666792,ME
Maine Forest Service,RAYMOND,1992,Debris Burning,A,43.8833354,-70.46666792,ME
Maine Forest Service,YARMOUTH,1992,Smoking,B,43.79999934,-70.16666492,ME
Maine Forest Service,FRYEBURG,1993,Campfire,B,43.99999998,-70.91666437,ME
Maine Forest Service,YARMOUTH,1992,Children,B,43.79999909,-70.18333403,ME
Maine Forest Service,YARMOUTH,1992,Debris Burning,B,43.79999909,-70.18333403,ME
Maine Forest Service,WINDHAM,1993,Miscellaneous,A,43.86666471,-70.43333372,ME
Maine Forest Service,YARMOUTH,1993,Children,A,43.79999906,-70.21666683,ME
Maine Forest Service,RAYMOND,1992,Debris Burning,B,43.866664899999996,-70.51667059999998,ME
Maine Forest Service,PORTER,1993,Lightning,B,43.88333502,-70.59999781,ME
Maine Forest Service,WINDHAM,1993,Children,B,43.83333249,-70.44999822,ME
Maine Forest Service,WINDHAM,1993,Debris Burning,B,43.81666519,-70.40000037,ME
Maine Forest Service,RAYMOND,1992,Equipment Use,A,43.83333218,-70.48333009,ME
Maine Forest Service,WINDHAM,1992,Children,B,43.81666589,-70.43333547,ME
Maine Forest Service,BROWNFIELD,1993,Arson,B,43.93333453,-70.86666887,ME
Maine Forest Service,WINDHAM,1992,Miscellaneous,B,43.79999874,-70.38332986,ME
Maine Forest Service,WINDHAM,1992,Children,A,43.79999966,-70.41666518,ME
Maine Forest Service,WINDHAM,1993,Smoking,A,43.78333283,-70.36666871,ME
Maine Forest Service,HIRAM,1993,Equipment Use,A,43.90000151,-70.80000346,ME
Maine Forest Service,STANDISH,1993,Smoking,B,43.79999955,-70.44999763,ME
Maine Forest Service,WINDHAM,1993,Children,A,43.7666663,-70.36666796,ME
Maine Forest Service,BALDWIN,1993,Debris Burning,B,43.86666515,-70.76667146,ME
Maine Forest Service,WINDHAM,1992,Debris Burning,B,43.76666638,-70.40000102,ME
Maine Forest Service,WINDHAM,1992,Equipment Use,A,43.75000047,-70.38333251,ME
Maine Forest Service,WESTBROOK,1992,Miscellaneous,B,43.73333376,-70.33333685,ME
Maine Forest Service,STANDISH,1993,Equipment Use,A,43.76666637,-70.48332940000002,ME
Maine Forest Service,HIRAM,1993,Arson,A,43.84999834,-70.80000219,ME
Maine Forest Service,BROWNFIELD,1993,Campfire,B,43.88333502,-70.93333433,ME
Maine Forest Service,WINDHAM,1993,Debris Burning,B,43.73333354,-70.40000117,ME
Maine Forest Service,STANDISH,1993,Campfire,A,43.7666664,-70.53333312,ME
Maine Forest Service,HIRAM,1993,Arson,A,43.81666567,-70.78333317,ME
Maine Forest Service,HIRAM,1993,Debris Burning,A,43.81666545,-70.80000193,ME
Maine Forest Service,PORTLAND,1993,Children,B,43.68333412,-70.31666457,ME
Maine Forest Service,STANDISH,1993,Equipment Use,B,43.71666728,-70.44999688,ME
Maine Forest Service,STANDISH,1993,Campfire,A,43.76666621,-70.65000125,ME
Maine Forest Service,WESTBROOK,1992,Children,B,43.68333463,-70.34999918,ME
Maine Forest Service,WESTBROOK,1992,Children,A,43.6833344,-70.36666927,ME
Maine Forest Service,WESTBROOK,1992,Arson,B,43.6833344,-70.36666927,ME
Maine Forest Service,HIRAM,1993,Children,A,43.81666591,-70.86666965,ME
Maine Forest Service,GORHAM,1993,Campfire,A,43.68333434,-70.38333077,ME
Maine Forest Service,CORNISH,1993,Lightning,A,43.78333303,-70.76667126,ME
Maine Forest Service,WESTBROOK,1992,Children,B,43.66666808,-70.34999875,ME
Maine Forest Service,WESTBROOK,1992,Children,B,43.66666808,-70.34999875,ME
Maine Forest Service,CAPE ELIZABETH,1992,Debris Burning,A,43.633335200000005,-70.23333045,ME
Maine Forest Service,CAPE ELIZABETH,1992,Children,B,43.63333546,-70.25000091,ME
Maine Forest Service,GORHAM,1993,Equipment Use,B,43.70000071,-70.50000028,ME
Maine Forest Service,PORTER,1993,Equipment Use,A,43.81666576,-70.9333346,ME
Maine Forest Service,CAPE ELIZABETH,1992,Debris Burning,B,43.61666504,-70.23333011,ME
Maine Forest Service,LIMINGTON,1993,Smoking,B,43.74999983,-70.73332888,ME
Maine Forest Service,BUXTON,1992,Smoking,A,43.68333468,-70.50000131,ME
Maine Forest Service,PORTER,1993,Lightning,A,43.79999972,-70.94999831,ME
Maine Forest Service,CAPE ELIZABETH,1992,Children,A,43.59999841,-70.23332935,ME
Maine Forest Service,CAPE ELIZABETH,1992,Children,B,43.59999841,-70.23332935,ME
Maine Forest Service,CAPE ELIZABETH,1993,Children,B,43.59999841,-70.23332935,ME
Maine Forest Service,SCARBOROUGH,1992,Arson,C,43.63333514,-70.38333136,ME
Maine Forest Service,SCARBOROUGH,1992,Debris Burning,B,43.63333514,-70.38333136,ME
Maine Forest Service,LIMINGTON,1993,Arson,A,43.70000084,-70.68333482,ME
Maine Forest Service,BUXTON,1993,Smoking,A,43.65000182,-70.50000152,ME
Maine Forest Service,BUXTON,1992,Arson,A,43.65000182,-70.50000152,ME
Maine Forest Service,CAPE ELIZABETH,1992,Children,A,43.56666581,-70.19999772,ME
Maine Forest Service,CAPE ELIZABETH,1992,Debris Burning,A,43.56666581,-70.19999772,ME
Maine Forest Service,SCARBOROUGH,1993,Lightning,B,43.61666492,-70.38333093,ME
Maine Forest Service,BUXTON,1993,Children,B,43.66666839,-70.58333727,ME
Maine Forest Service,STANDISH,1992,Children,A,43.66666839,-70.58333727,ME
Maine Forest Service,BUXTON,1992,Miscellaneous,A,43.6500018,-70.53333351,ME
Maine Forest Service,BUXTON,1993,Smoking,A,43.63333525,-70.51667095,ME
Maine Forest Service,SCARBOROUGH,1992,Smoking,A,43.58333158,-70.34999722,ME
Maine Forest Service,SCARBOROUGH,1992,Arson,B,43.58333182,-70.36666809,ME
Maine Forest Service,SCARBOROUGH,1992,Miscellaneous,C,43.56666535,-70.33333434,ME
Maine Forest Service,SCARBOROUGH,1992,Debris Burning,B,43.56666577,-70.34999854,ME
Maine Forest Service,PARSONSFIELD,1993,Campfire,B,43.70000044,-70.84999717,ME
Maine Forest Service,WATERBORO,1993,Campfire,B,43.65000199,-70.71666856,ME
Maine Forest Service,SCARBOROUGH,1992,Children,B,43.54999908,-70.34999844,ME
Maine Forest Service,HOLLIS,1993,Debris Burning,A,43.61666473,-70.59999777,ME
Maine Forest Service,PARSONSFIELD,1993,Children,B,43.68333481,-70.84999983,ME
Maine Forest Service,PARSONSFIELD,1993,Smoking,A,43.70000042,-70.96666616,ME
Maine Forest Service,SACO,1993,Debris Burning,B,43.54999899,-70.41666354,ME
Maine Forest Service,SACO,1993,Debris Burning,B,43.54999899,-70.41666354,ME
Maine Forest Service,WATERBORO,1993,Children,A,43.63333523,-70.75000061,ME
Maine Forest Service,WATERBORO,1992,Children,B,43.63333523,-70.75000061,ME
Maine Forest Service,WATERBORO,1993,Miscellaneous,B,43.63333523,-70.75000061,ME
Maine Forest Service,WATERBORO,1993,Miscellaneous,B,43.61666463,-70.6999958,ME
Maine Forest Service,WATERBORO,1993,Children,B,43.63333501,-70.76666946,ME
Maine Forest Service,OLD ORCHARD,1993,Miscellaneous,A,43.51666623,-70.38333061,ME
Maine Forest Service,DAYTON,1992,Miscellaneous,A,43.5666661,-70.56666707,ME
Maine Forest Service,DAYTON,1992,Debris Burning,B,43.54999942,-70.53333352,ME
Maine Forest Service,DAYTON,1992,Miscellaneous,A,43.54999942,-70.53333352,ME
Maine Forest Service,HOLLIS,1993,Campfire,A,43.56666541,-70.59999774,ME
Maine Forest Service,DAYTON,1992,Miscellaneous,B,43.56666563,-70.61666869,ME
Maine Forest Service,OLD ORCHARD,1993,Miscellaneous,A,43.50000001,-70.38333168,ME
Maine Forest Service,NEWFIELD,1993,Campfire,A,43.65000171,-70.94999743,ME
Maine Forest Service,OLD ORCHARD,1993,Smoking,A,43.50000019,-70.40000177,ME
Maine Forest Service,HOLLIS,1993,Debris Burning,B,43.56666574,-70.65000233,ME
Maine Forest Service,WATERBORO,1993,Lightning,B,43.59999862,-70.78333312,ME
Maine Forest Service,WATERBORO,1993,Smoking,B,43.59999862,-70.78333312,ME
Maine Forest Service,DAYTON,1992,Debris Burning,B,43.54999929,-70.5999983,ME
Maine Forest Service,DAYTON,1992,Equipment Use,A,43.54999929,-70.5999983,ME
Maine Forest Service,LYMAN,1992,Arson,A,43.56666589,-70.66666487,ME
Maine Forest Service,WATERBORO,1992,Debris Burning,B,43.58333178,-70.7333286,ME
Maine Forest Service,DAYTON,1992,Miscellaneous,B,43.53333293,-70.55000312,ME
Maine Forest Service,DAYTON,1992,Miscellaneous,B,43.54999896,-70.61666803,ME
Maine Forest Service,NEWFIELD,1993,Arson,B,43.63333528,-70.93333544,ME
Maine Forest Service,NEWFIELD,1993,Debris Burning,B,43.61666506,-70.88333185,ME
Maine Forest Service,WATERBORO,1993,Debris Burning,B,43.58333174,-70.76666879,ME
Maine Forest Service,NEWFIELD,1993,Miscellaneous,A,43.61666512,-70.90000252,ME
Maine Forest Service,WATERBORO,1992,Miscellaneous,A,43.58333168,-70.78333133,ME
Maine Forest Service,LYMAN,1992,Equipment Use,A,43.53333255,-70.59999732,ME
Maine Forest Service,WATERBORO,1993,Equipment Use,B,43.5666657,-70.75000014,ME
Maine Forest Service,LYMAN,1992,Debris Burning,A,43.53333285,-70.63333155,ME
Maine Forest Service,WATERBORO,1992,Miscellaneous,A,43.56666596,-70.78333378,ME
Maine Forest Service,WATERBORO,1992,Arson,B,43.56666596,-70.78333378,ME
Maine Forest Service,DAYTON,1992,Debris Burning,A,43.49999972,-70.56666438,ME
Maine Forest Service,HIRAM,1993,Lightning,B,43.54999916,-70.80000286,ME
Maine Forest Service,LYMAN,1993,Children,A,43.48333383,-70.59999915,ME
Maine Forest Service,ARUNDEL,1993,Children,B,43.45000064,-70.48332952,ME
Maine Forest Service,ARUNDEL,1993,Railroad,B,43.45000064,-70.48332952,ME
Maine Forest Service,ACTON,1993,Children,B,43.56666529,-70.91666302,ME
Maine Forest Service,ACTON,1993,Arson,B,43.56666561,-70.94999692,ME
Maine Forest Service,ALFRED,1992,Miscellaneous,A,43.51666664,-70.76667123,ME
Maine Forest Service,ACTON,1993,Campfire,B,43.54999935,-70.90000214,ME
